Dataset,Dataset_Size,Model,Params,labellingType,NumberOfTopic,Computation_Time,AddedTime,npmiScore,coherenceCvScore,topic_diversityScore,TopicQuality,F1_ScoreScore,Precision_ScoreScore,Recall_ScoreScore,Accuracy_ScoreScore,divergenceScore,invertedRBOScore
TopicCybertweets,21366,CyberTopic,"{'embedding_model': 'all-mpnet-base-v2', 'nr_topics': 800, 'verbose': True, 'min_topic_size': 25, 'vectorizer_model': UrgentFocus_CountVectorizer(stop_words='english'), 'representation_model': BertForMaskedLM(
  (bert): BertModel(
    (embeddings): BertEmbeddings(
      (word_embeddings): Embedding(31820, 768, padding_idx=0)
      (position_embeddings): Embedding(512, 768)
      (token_type_embeddings): Embedding(2, 768)
      (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
      (dropout): Dropout(p=0.1, inplace=False)
    )
    (encoder): BertEncoder(
      (layer): ModuleList(
        (0-11): 12 x BertLayer(
          (attention): BertAttention(
            (self): BertSelfAttention(
              (query): Linear(in_features=768, out_features=768, bias=True)
              (key): Linear(in_features=768, out_features=768, bias=True)
              (value): Linear(in_features=768, out_features=768, bias=True)
              (dropout): Dropout(p=0.1, inplace=False)
            )
            (output): BertSelfOutput(
              (dense): Linear(in_features=768, out_features=768, bias=True)
              (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
              (dropout): Dropout(p=0.1, inplace=False)
            )
          )
          (intermediate): BertIntermediate(
            (dense): Linear(in_features=768, out_features=3072, bias=True)
            (intermediate_act_fn): GELUActivation()
          )
          (output): BertOutput(
            (dense): Linear(in_features=3072, out_features=768, bias=True)
            (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
            (dropout): Dropout(p=0.1, inplace=False)
          )
        )
      )
    )
  )
  (cls): BertOnlyMLMHead(
    (predictions): BertLMPredictionHead(
      (transform): BertPredictionHeadTransform(
        (dense): Linear(in_features=768, out_features=768, bias=True)
        (transform_act_fn): GELUActivation()
        (LayerNorm): LayerNorm((768,), eps=1e-12, elementwise_affine=True)
      )
      (decoder): Linear(in_features=768, out_features=31820, bias=True)
    )
  )
), 'calculate_probabilities': True}",labelszeroday,800,757.6327607631683,Thu Jan  1 00:00:00 1970,0.2142489235205446,0.6155888703183778,0.7580357142857143,0.4666383490181274,0.8083489264823883,0.8105430444448143,0.831201248,0.831201248,23.10661165172493,0.9945844563692544
Twitter_DS,19230,CTM,"{'num_topics': 100, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,100,136.84121823310852,Thu Jan  1 00:00:00 1970,0.009381995,0.5529599974578154,0.395,0.2184191989958371,0.6878555279909835,0.7041403873670365,0.7618717504332756,0.7618717504332756,,0.9625415280031688
Twitter_DS,19230,CTM,"{'num_topics': 100, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,100,93.15588832,Thu Jan  1 00:00:00 1970,0.025826684,0.5665186765310201,0.407,0.2305731013481251,0.7115084628834544,0.7062062738201119,0.7937608318890814,0.7937608318890814,,0.9631028888921846
Twitter_DS,19230,CTM,"{'num_topics': 200, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,200,70.72446775436401,Thu Jan  1 00:00:00 1970,-0.048309303,0.5122962337649603,0.352,0.180328274,0.6820567469103473,0.6963226715072154,0.7604852686308492,0.7604852686308492,,0.960772526
Twitter_DS,19230,CTM,"{'num_topics': 200, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,200,51.07992458343506,Thu Jan  1 00:00:00 1970,-0.060795013,0.4925218444752033,0.3835,0.1888821273562404,0.7104742343923338,0.7035953744363076,0.794107452,0.794107452,,0.9571547387792824
Twitter_DS,19230,CTM,"{'num_topics': 300, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,300,100.87593293190002,Thu Jan  1 00:00:00 1970,-0.023133769,0.525134211,0.2713333333333333,0.142486416,0.702991936,0.6950598430291189,0.7480069324090122,0.7480069324090122,,0.9535164270761922
Twitter_DS,19230,CTM,"{'num_topics': 300, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,300,95.85565328598022,Thu Jan  1 00:00:00 1970,-0.037145382,0.5089000743571442,0.2933333333333333,0.1492773551447623,0.7259592042276938,0.7138209740999752,0.7830155979202773,0.7830155979202773,,0.9613997290880882
Twitter_DS,19230,CTM,"{'num_topics': 400, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,400,80.88411092758179,Thu Jan  1 00:00:00 1970,-0.098294239,0.4711337768365342,0.36175,0.1704326437706162,0.6683017911819573,0.6526666374204498,0.7511265164644714,0.7511265164644714,,0.9612101171043952
Twitter_DS,19230,CTM,"{'num_topics': 400, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,400,103.40119338035583,Thu Jan  1 00:00:00 1970,-0.032237505,0.5236241363165475,0.27,0.1413785168054678,0.7105922237824183,0.6956242341668699,0.7920277296360485,0.7920277296360485,,0.957141854
Twitter_DS,19230,CTM,"{'num_topics': 500, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,500,109.77945137023926,Thu Jan  1 00:00:00 1970,-0.073803268,0.4821262343992955,0.3118,0.1503269598857003,0.6652002655277803,0.6385440460186083,0.7247833622183709,0.7247833622183709,,0.9597960974104396
Twitter_DS,19230,CTM,"{'num_topics': 500, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,500,66.70382881164551,Thu Jan  1 00:00:00 1970,-0.113816222,0.4565046216102074,0.393,0.1794063162928115,0.7072540592965203,0.6737601515685533,0.7868284228769498,0.7868284228769498,,0.9702431393860046
Twitter_DS,19230,CTM,"{'num_topics': 600, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,600,64.41395831108093,Thu Jan  1 00:00:00 1970,-0.145729146,0.4501524275147686,0.4225,0.1901894006249897,0.6622502322198531,0.6336649445500621,0.7220103986135182,0.7220103986135182,,0.968031239
Twitter_DS,19230,CTM,"{'num_topics': 600, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,600,102.6039538383484,Thu Jan  1 00:00:00 1970,-0.10958902,0.4515695927338987,0.3276666666666666,0.1479643032191408,0.7122017337819981,0.6981444363707129,0.7906412478336222,0.7906412478336222,,0.9636052617760644
Twitter_DS,19230,CTM,"{'num_topics': 700, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,700,78.56084752082825,Thu Jan  1 00:00:00 1970,-0.118957618,0.4472424203847947,0.3731428571428571,0.1668853145778691,0.6879844181299498,0.6718393431837759,0.7244367417677643,0.7244367417677643,,0.9656136770709904
Twitter_DS,19230,CTM,"{'num_topics': 700, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,700,108.11320567131042,Thu Jan  1 00:00:00 1970,-0.100867705,0.4665378447176604,0.3157142857142857,0.1472926624037185,0.7179829763188946,0.6965306526560603,0.7701906412478337,0.7701906412478337,,0.9658892276866516
Twitter_DS,19230,CTM,"{'num_topics': 800, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,800,105.08801198005676,Thu Jan  1 00:00:00 1970,-0.125279747,0.4569693943066181,0.34925,0.1595965609615864,0.6875565591885596,0.6749071835466983,0.7067590987868284,0.7067590987868284,,0.9709922403870064
Twitter_DS,19230,CTM,"{'num_topics': 800, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,800,115.56128191947936,Thu Jan  1 00:00:00 1970,-0.123822039,0.4492597147302063,0.323875,0.1455039901082455,0.7228042513837842,0.7048520492814706,0.7545927209705373,0.7545927209705373,,0.9683055882004064
TopicCybertweets,21366,CTM,"{'num_topics': 100, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,100,261.6531980037689,Thu Jan  1 00:00:00 1970,0.073242377,0.5592027518675391,0.572,0.3198639740682323,0.6792255523221956,0.7259820342674319,0.7354134165366615,0.7354134165366615,,0.9888237050648616
TopicCybertweets,21366,CTM,"{'num_topics': 100, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,100,72.69744706,Thu Jan  1 00:00:00 1970,0.088368217,0.5780388909940302,0.461,0.2664759287482479,0.8272747330044625,0.8320273225707697,0.8464898595943837,0.8464898595943837,,0.9778310519492324
TopicCybertweets,21366,CTM,"{'num_topics': 200, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,200,153.43438529968262,Thu Jan  1 00:00:00 1970,0.1306125294208636,0.6092078402963246,0.317,0.1931188853739349,0.6785722994852925,0.712308964,0.7307332293291732,0.7307332293291732,,0.9805918915166536
TopicCybertweets,21366,CTM,"{'num_topics': 200, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,200,169.26400423049927,Thu Jan  1 00:00:00 1970,0.1076512617378983,0.5862408698992045,0.3285,0.1925801257618887,0.8336090039322559,0.8363162616413976,0.8499219968798752,0.8499219968798752,,0.9827084344053844
TopicCybertweets,21366,CTM,"{'num_topics': 300, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,300,66.42181062698364,Thu Jan  1 00:00:00 1970,-0.038539854,0.4688527257983961,0.355,0.1664427176584306,0.6494076579637428,0.6934045804080419,0.7182527301092043,0.7182527301092043,,0.9783755395420004
TopicCybertweets,21366,CTM,"{'num_topics': 300, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,300,97.32611536979675,Thu Jan  1 00:00:00 1970,0.089437393,0.5800166164997526,0.279,0.1618246360034309,0.8342352842050617,0.8375955846669719,0.8508580343213729,0.8508580343213729,,0.9764964011744528
TopicCybertweets,21366,CTM,"{'num_topics': 400, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,400,79.77959370613098,Thu Jan  1 00:00:00 1970,0.046706379,0.5412762813334708,0.2965,0.1604884174153741,0.646711535,0.6541336320315065,0.6995319812792512,0.6995319812792512,,0.973934919
TopicCybertweets,21366,CTM,"{'num_topics': 400, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,400,96.44270420074464,Thu Jan  1 00:00:00 1970,0.061842319,0.5475250797999678,0.274,0.1500218718651912,0.800568565,0.8210572386495056,0.8349453978159126,0.8349453978159126,,0.9758867923620338
TopicCybertweets,21366,CTM,"{'num_topics': 500, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,500,89.47411346435547,Thu Jan  1 00:00:00 1970,0.075045715,0.556201662,0.275,0.1529554571828814,0.6623370567995501,0.6594764780918275,0.6957878315132605,0.6957878315132605,,0.9712971430717992
TopicCybertweets,21366,CTM,"{'num_topics': 500, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,500,117.99417543411256,Thu Jan  1 00:00:00 1970,0.084821714,0.5628990354936089,0.2192,0.123387469,0.8166802782857693,0.8124735652937463,0.828393136,0.828393136,,0.9719175056991884
TopicCybertweets,21366,CTM,"{'num_topics': 600, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,600,125.78480315208436,Thu Jan  1 00:00:00 1970,0.016010547,0.4965028266863883,0.2535,0.1258634665649994,0.6540975148859642,0.6604216291902559,0.7020280811232449,0.7020280811232449,,0.9758156752008535
TopicCybertweets,21366,CTM,"{'num_topics': 600, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,600,84.36699342727661,Thu Jan  1 00:00:00 1970,-0.02469017,0.496902083,0.3183333333333333,0.158180496,0.7851941544585843,0.7847489918535114,0.7856474258970358,0.7856474258970358,,0.97634225
TopicCybertweets,21366,CTM,"{'num_topics': 700, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,700,82.13286590576172,Thu Jan  1 00:00:00 1970,-0.003851408,0.5035885837752978,0.2981428571428571,0.1501413391912923,0.6574404044292665,0.6494111111489297,0.6755070202808112,0.6755070202808112,,0.9769398421826032
TopicCybertweets,21366,CTM,"{'num_topics': 700, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,700,113.6950385570526,Thu Jan  1 00:00:00 1970,-0.034071815,0.4718059790498795,0.2992857142857142,0.1412047894442139,0.7649092362580963,0.7649408987399977,0.8053042121684867,0.8053042121684867,,0.9816567582064496
TopicCybertweets,21366,CTM,"{'num_topics': 800, 'inference_type': 'combined', 'model_type': 'LDA'}",labelsCyberAttack,800,151.0880787372589,Thu Jan  1 00:00:00 1970,0.022681974,0.5209810743811832,0.239125,0.1245795994114004,0.638447576,0.6283607078031662,0.6611544461778471,0.6611544461778471,,0.9692653763088892
TopicCybertweets,21366,CTM,"{'num_topics': 800, 'inference_type': 'combined', 'model_type': 'LDA'}",labelszeroday,800,111.5293951034546,Thu Jan  1 00:00:00 1970,0.051352125,0.5464224862951896,0.25925,0.1416600295720279,0.7591194008210111,0.7483931770481377,0.7778471138845554,0.7778471138845554,,0.9649867975834878
Twitter_DS,19230,LDA,"{'num_topics': 100, 'random_state': 42}",labelsCyberAttack,100,18.193496227264404,Thu Jan  1 00:00:00 1970,-0.02801358,0.442781703,0.529,0.2342315206965732,0.661841691,0.6499545661082743,0.7608318890814558,0.7608318890814558,3.892669386357972,0.871430598
Twitter_DS,19230,LDA,"{'num_topics': 100, 'random_state': 42}",labelszeroday,100,17.64232325553894,Thu Jan  1 00:00:00 1970,-0.02801358,0.442781703,0.529,0.2342315206965732,0.661841691,0.6499545661082743,0.7608318890814558,0.7608318890814558,3.892669386357972,0.871430598
Twitter_DS,19230,LDA,"{'num_topics': 200, 'random_state': 42}",labelsCyberAttack,200,20.936347484588623,Thu Jan  1 00:00:00 1970,-0.041559318,0.4448799641153345,0.5515,0.2453513,0.6778596351464443,0.6758037234027691,0.7542461005199307,0.7542461005199307,4.954403043030037,0.9368351276834692
Twitter_DS,19230,LDA,"{'num_topics': 200, 'random_state': 42}",labelszeroday,200,20.421436309814453,Thu Jan  1 00:00:00 1970,-0.041559318,0.4448799641153345,0.5515,0.2453513,0.6778596351464443,0.6758037234027691,0.7542461005199307,0.7542461005199307,4.954403043030037,0.9368351276834692
Twitter_DS,19230,LDA,"{'num_topics': 300, 'random_state': 42}",labelsCyberAttack,300,41.73408055305481,Thu Jan  1 00:00:00 1970,-0.08131652,0.4865028919719382,0.403,0.1960606654646911,0.6957649455146261,0.6858903290321958,0.7445407279029462,0.7445407279029462,4.432703079969774,0.9032133907822896
Twitter_DS,19230,LDA,"{'num_topics': 300, 'random_state': 42}",labelszeroday,300,41.90969586372376,Thu Jan  1 00:00:00 1970,-0.08131652,0.4865028919719382,0.403,0.1960606654646911,0.6957649455146261,0.6858903290321958,0.7445407279029462,0.7445407279029462,4.432703079969774,0.9032133907822896
Twitter_DS,19230,LDA,"{'num_topics': 400, 'random_state': 42}",labelsCyberAttack,400,51.10712432861328,Thu Jan  1 00:00:00 1970,-0.143773463,0.3999882126740038,0.188,0.075197784,0.6947695329448041,0.682260821,0.7389948006932409,0.7389948006932409,2.468340119567872,0.5900217781115784
Twitter_DS,19230,LDA,"{'num_topics': 400, 'random_state': 42}",labelszeroday,400,51.814635038375854,Thu Jan  1 00:00:00 1970,-0.143773463,0.3999882126740038,0.188,0.075197784,0.6947695329448041,0.682260821,0.7389948006932409,0.7389948006932409,2.468340119567872,0.5900217781115784
Twitter_DS,19230,LDA,"{'num_topics': 500, 'random_state': 42}",labelsCyberAttack,500,60.00041866,Thu Jan  1 00:00:00 1970,-0.197259186,0.3249490626600028,0.0386,0.012543034,0.6766478313724917,0.6768877010624305,0.755632582,0.755632582,0.5681747235507856,0.1382437252613303
Twitter_DS,19230,LDA,"{'num_topics': 500, 'random_state': 42}",labelszeroday,500,60.56226682662964,Thu Jan  1 00:00:00 1970,-0.197259186,0.3249490626600028,0.0386,0.012543034,0.6766478313724917,0.6768877010624305,0.755632582,0.755632582,0.5681747235507856,0.1382437252613303
Twitter_DS,19230,LDA,"{'num_topics': 600, 'random_state': 42}",labelsCyberAttack,600,67.25776290893555,Thu Jan  1 00:00:00 1970,-0.210494392,0.309108164,0.005666667,0.001751613,0.6603100501529668,0.582034127,0.7629116117850954,0.7629116117850954,0.037550236,0.009979814
Twitter_DS,19230,LDA,"{'num_topics': 600, 'random_state': 42}",labelszeroday,600,67.81710648536682,Thu Jan  1 00:00:00 1970,-0.210494392,0.309108164,0.005666667,0.001751613,0.6603100501529668,0.582034127,0.7629116117850954,0.7629116117850954,0.037550236,0.009979814
Twitter_DS,19230,LDA,"{'num_topics': 700, 'random_state': 42}",labelsCyberAttack,700,75.72545742988586,Thu Jan  1 00:00:00 1970,-0.211511259,0.3076764889811328,0.001428571,0.000439538,0.6603100501529668,0.582034127,0.7629116117850954,0.7629116117850954,0.0,0.0
Twitter_DS,19230,LDA,"{'num_topics': 700, 'random_state': 42}",labelszeroday,700,76.49664950370789,Thu Jan  1 00:00:00 1970,-0.211511259,0.3076764889811328,0.001428571,0.000439538,0.6603100501529668,0.582034127,0.7629116117850954,0.7629116117850954,0.0,0.0
Twitter_DS,19230,LDA,"{'num_topics': 800, 'random_state': 42}",labelsCyberAttack,800,86.48816990852356,Thu Jan  1 00:00:00 1970,-0.211511259,0.3076764889811328,0.00125,0.000384596,0.6603100501529668,0.582034127,0.7629116117850954,0.7629116117850954,0.0,0.0
Twitter_DS,19230,LDA,"{'num_topics': 800, 'random_state': 42}",labelszeroday,800,90.12980890274048,Thu Jan  1 00:00:00 1970,-0.211511259,0.3076764889811328,0.00125,0.000384596,0.6603100501529668,0.582034127,0.7629116117850954,0.7629116117850954,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 100, 'random_state': 42}",labelsCyberAttack,100,17.02732563018799,Thu Jan  1 00:00:00 1970,-0.016123905,0.4415776602514467,0.577,0.2547903099650847,0.6738909946698887,0.712837681,0.7297971918876756,0.7297971918876756,4.482439729517156,0.9241856728349712
TopicCybertweets,21366,LDA,"{'num_topics': 100, 'random_state': 42}",labelszeroday,100,16.68186616897583,Thu Jan  1 00:00:00 1970,-0.016123905,0.4415776602514467,0.577,0.2547903099650847,0.6738909946698887,0.712837681,0.7297971918876756,0.7297971918876756,4.482439729517156,0.9241856728349712
TopicCybertweets,21366,LDA,"{'num_topics': 200, 'random_state': 42}",labelsCyberAttack,200,20.466055631637573,Thu Jan  1 00:00:00 1970,-0.020306127,0.42430784,0.4805,0.2038799171534572,0.6846642655653817,0.7099704716134605,0.7310452418096723,0.7310452418096723,5.356628012710052,0.9372894818753228
TopicCybertweets,21366,LDA,"{'num_topics': 200, 'random_state': 42}",labelszeroday,200,19.982033014297485,Thu Jan  1 00:00:00 1970,-0.020306127,0.42430784,0.4805,0.2038799171534572,0.6846642655653817,0.7099704716134605,0.7310452418096723,0.7310452418096723,5.356628012710052,0.9372894818753228
TopicCybertweets,21366,LDA,"{'num_topics': 300, 'random_state': 42}",labelsCyberAttack,300,26.41173434257508,Thu Jan  1 00:00:00 1970,-0.054677586,0.1932312626990399,0.022666667,0.004379909,0.5898102835690207,0.6196604849296984,0.6998439937597504,0.6998439937597504,0.2532482999045071,0.059098646
TopicCybertweets,21366,LDA,"{'num_topics': 300, 'random_state': 42}",labelszeroday,300,26.04029893875122,Thu Jan  1 00:00:00 1970,-0.054677586,0.1932312626990399,0.022666667,0.004379909,0.5898102835690207,0.6196604849296984,0.6998439937597504,0.6998439937597504,0.2532482999045071,0.059098646
TopicCybertweets,21366,LDA,"{'num_topics': 400, 'random_state': 42}",labelsCyberAttack,400,38.579636573791504,Thu Jan  1 00:00:00 1970,-0.056531936,0.1838099215388131,0.0025,0.000459525,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 400, 'random_state': 42}",labelszeroday,400,40.13624906539917,Thu Jan  1 00:00:00 1970,-0.056531936,0.1838099215388131,0.0025,0.000459525,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 500, 'random_state': 42}",labelsCyberAttack,500,63.882248401641846,Thu Jan  1 00:00:00 1970,-0.056531936,0.183809922,0.002,0.00036762,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 500, 'random_state': 42}",labelszeroday,500,62.11128067970276,Thu Jan  1 00:00:00 1970,-0.056531936,0.183809922,0.002,0.00036762,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 600, 'random_state': 42}",labelsCyberAttack,600,74.04383420944214,Thu Jan  1 00:00:00 1970,-0.056531936,0.1838099215388131,0.001666667,0.00030635,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 600, 'random_state': 42}",labelszeroday,600,72.60223698616028,Thu Jan  1 00:00:00 1970,-0.056531936,0.1838099215388131,0.001666667,0.00030635,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 700, 'random_state': 42}",labelsCyberAttack,700,83.33431696891785,Thu Jan  1 00:00:00 1970,-0.056531936,0.183809922,0.001428571,0.000262586,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 700, 'random_state': 42}",labelszeroday,700,84.17001271247864,Thu Jan  1 00:00:00 1970,-0.056531936,0.183809922,0.001428571,0.000262586,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 800, 'random_state': 42}",labelsCyberAttack,800,97.41426038742064,Thu Jan  1 00:00:00 1970,-0.056531936,0.1838099215388131,0.00125,0.000229762,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,LDA,"{'num_topics': 800, 'random_state': 42}",labelszeroday,800,109.0829894542694,Thu Jan  1 00:00:00 1970,-0.056531936,0.1838099215388131,0.00125,0.000229762,0.5795335596415058,0.4932816070833161,0.7023400936037442,0.7023400936037442,0.0,0.0
TopicCybertweets,21366,NMF,{'num_topics': 600},labelszeroday,600,2437.0873975753784,Thu Jan  1 00:00:00 1970,0.0639430427684549,0.5266937516750795,0.3333333333333333,0.1755645838916931,0.8458875386591075,0.8433580725191329,0.8533541341653667,0.8533541341653667,6.166168636845209,0.9840787826721082
TopicCybertweets,21366,NMF,{'num_topics': 700},labelsCyberAttack,700,3033.609525203705,Thu Jan  1 00:00:00 1970,0.069321274431131,0.5403949004346789,0.3192857142857143,0.1725403717816439,0.7101198981026088,0.7097869230771847,0.7307332293291732,0.7307332293291732,6.23484665011854,0.9849890203663592
TopicCybertweets,21366,NMF,{'num_topics': 700},labelszeroday,700,3095.368749856949,Thu Jan  1 00:00:00 1970,0.0690491385012455,0.5334870401551554,0.3272857142857143,0.1746026869993515,0.8522261022661498,0.853944583449493,0.86396255850234,0.86396255850234,6.202792973530551,0.9853983516772724
TopicCybertweets,21366,NMF,{'num_topics': 800},labelsCyberAttack,800,3814.1694979667664,Thu Jan  1 00:00:00 1970,0.0598504125623263,0.5290228126423685,0.313125,0.1656502682086416,0.7142652243712728,0.7186488953939578,0.7388455538221529,0.7388455538221529,6.2467729228934985,0.9833256794721346
TopicCybertweets,21366,NMF,{'num_topics': 800},labelszeroday,800,3820.422379255295,Thu Jan  1 00:00:00 1970,0.06933477103217175,0.5354174711854107,0.31825,0.17039661020475694,0.8494384743557394,0.8479395138721825,0.8583463338533541,0.8583463338533541,6.258749133255136,0.9844929550767909
